Pitcher,PitchType,RelSpeed,PlateLocSide,PlateLocHeight,HorzBreak,InducedVertBreak,adj_SpinAxis,SpinRate,RelSide,RelHeight,wFIP,ERA,SOr,BBr
Ali Kilponen,Cutter,68.39245,-0.95112,2.629697,-4.75151,4.649764,300,1785.97,1.169195,1.92952,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.58256,0.791085,1.929013,-3.82917,3.822639,307.5,1593.381,1.196426,1.919267,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.00471,0.383837,1.629454,-4.02274,3.179781,292.5,1647.629,1.015057,1.939347,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.95494,-0.26092,1.709128,-4.92589,5.174321,307.5,1770.757,1.223669,1.763047,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Changeup,54.67126,1.341975,1.764641,-6.31198,3.317559,285,966.6158,1.415219,2.037409,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.57789,-0.96273,2.612371,-4.24177,3.015888,285,1692.058,1.36488,1.959604,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.8755,-0.07498,3.281562,-3.43551,2.414923,277.5,1652.716,1.397458,1.929769,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.83464,1.094139,2.292715,-3.32919,3.079781,300,1674.664,0.839245,1.783561,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.44153,0.103724,3.773928,-4.79916,4.392545,292.5,1772.884,1.445568,1.830205,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,59.46838,0.145533,2.676563,-2.59969,4.77421,315,1254.761,0.660424,1.539826,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.2461,-0.47877,0.945473,-4.36024,4.908425,307.5,1718.673,0.900779,1.633824,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.97174,0.112696,2.665336,-3.99359,3.276876,292.5,1603.154,1.472123,2.005426,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Fast Ball,68.49877,0.815599,0.541477,-1.41384,-2.02427,195,1411.113,1.621752,2.044694,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.6443,1.557879,1.934508,-3.12804,2.457192,300,1557.731,0.590451,1.83751,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.10744,0.410441,1.646315,-3.88777,3.267388,292.5,1642.893,1.526821,1.991429,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.81373,0.968775,1.08905,-3.54655,2.791983,300,1622.053,1.09011,1.814997,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.47849,0.536582,2.635661,-3.87055,3.464307,300,1608.262,1.209578,1.842479,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.82995,-0.15704,1.197923,-4.11408,4.513793,307.5,1756.393,1.674579,1.987396,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Changeup,56.0299,0.094843,2.959241,-5.94692,6.134602,300,1425.698,1.441595,1.854681,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Changeup,55.82822,-0.7562,2.844462,-6.8533,1.160625,262.5,978.725,0.660249,1.953912,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.72886,1.297303,1.27084,-3.45261,3.193947,300,1595.476,1.519579,2.019834,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.53499,0.119206,3.135185,-4.22739,4.165461,300,1772.141,1.379578,1.965197,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.55836,0.511959,3.349854,-4.35542,3.533971,292.5,1732.93,0.803665,1.689777,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,70.0263,0.916291,3.259253,-4.10317,2.003045,285,1568.682,0.353712,1.796101,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.21344,0.54785,2.52963,-3.66054,4.123395,300,1641.365,1.415928,1.781403,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.52179,0.842251,1.920139,-3.66919,2.738386,292.5,1577.321,1.527791,1.897458,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Rise Ball,62.05707,-0.00753,3.412474,-2.27233,8.477488,337.5,1582.229,0.267239,1.637477,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Rise Ball,61.70941,-0.32276,3.517393,-1.51366,8.307704,345,1564.475,0.908913,1.667378,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Changeup,54.12436,1.505044,1.313432,-5.88867,2.960476,285,919.449,1.217503,1.92015,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.13564,2.199264,0.657073,-3.32026,4.511177,322.5,1649.272,1.700837,1.910927,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.05617,-0.37177,2.101191,-4.80932,5.181507,307.5,1752.485,1.158138,1.89893,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.46579,1.010771,1.187173,-3.83889,4.005665,307.5,1669,0.839705,1.755434,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.59612,1.06186,2.061053,-3.87703,2.227273,285,1635.261,0.944046,1.729181,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.92049,1.694725,1.417759,-3.97489,4.973864,315,1689.584,0.469362,1.622869,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Changeup,54.7325,-0.36125,0.763594,-5.3838800000000004,4.113794,292.5,899.2204,0.8101,1.907461,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.24435,1.307196,2.586508,-3.9813,3.900934,307.5,1664.367,0.658152,1.61846,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.61917,0.458109,2.192738,-3.38408,3.045803,292.5,1616.352,1.253964,1.886409,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.92129,0.79515,2.453253,-4.47864,3.40732,292.5,1610.342,1.005061,1.920716,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Changeup,54.77162,0.477113,2.965642,-6.41136,3.898153,285,770.3112,1.42606,1.920071,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Changeup,55.14221,-0.52587,4.298432,-6.48338,2.103564,270,823.0792,0.799783,2.001283,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.11139,-0.01103,0.786223,-3.69192,3.102212,292.5,1624.958,1.229993,1.866513,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.92066,2.016166,1.731213,-3.91103,5.365368,322.5,1651.325,0.55587,1.528248,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Changeup,54.99165,-0.65618,1.528526,-6.31127,3.517419,285,937.1004,0.738692,1.883582,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.80042,0.907881,2.329222,-4.30329,3.781626,300,1618.898,0.676636,1.657428,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.17609,0.687314,2.383673,-3.80731,3.336831,292.5,1680.606,1.501368,1.946049,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.51915,1.057347,1.395006,-3.54728,3.771634,307.5,1595.898,1.400863,1.862564,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.56832,1.510141,1.635234,-3.91158,3.331573,300,1622.366,0.935793,1.783629,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.92231,-1.10696,2.705459,-4.42924,4.358486,300,1680.399,0.807519,1.82095,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.42803,1.048135,1.661049,-3.8265,4.422594,307.5,1604.037,1.515,1.868944,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Fast Ball,67.06962,0.674254,0.529157,-1.06263,-1.56216,187.5,1498.335,1.471073,2.002252,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.90457,0.9236,3.047689,-4.12362,3.685362,300,1713.14,1.111652,1.717933,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Changeup,53.99347,-0.52551,1.147132,-6.89746,3.816512,285,983.1528,0.795121,1.966871,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.33215,0.015415,3.344029,-5.3196,4.352985,292.5,1668.467,1.084459,1.847017,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.48471,0.466291,3.754558,-4.75045,3.660062,292.5,1698.937,0.763667,1.610719,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Fast Ball,68.67118,0.419785,1.300472,-1.00434,-2.93018,187.5,1409.836,0.955329,2.007642,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.80656,0.520965,0.715109,-3.27724,2.709178,292.5,1555.226,1.719089,2.083875,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.08201,0.639725,2.816401,-3.71475,3.230081,300,1594.905,0.589422,1.807458,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Changeup,55.78313,-0.07376,2.002152,-6.24887,4.069993,285,1014.668,1.141183,2.028452,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.01286,1.08023,1.532418,-3.32692,2.544769,292.5,1634.142,0.752515,1.681768,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.46308,1.168309,2.002604,-4.05475,3.209175,300,1579.863,1.154644,1.914145,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.63729,1.286761,0.78474,-3.79758,4.181799,307.5,1644.007,1.949503,2.032972,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,65.913570000000007,1.29283,1.845439,-0.55832,2.011049,330,1063.369,0.252117,1.589845,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.52833,0.278501,2.694788,-3.08877,3.581862,300,1595.431,1.076481,1.811616,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Fast Ball,67.60258,0.965187,1.576394,-1.2559,-3.41121,195,870.7817,0.605708,1.85628,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.75159,0.589754,2.377578,-4.00194,2.930632,292.5,1621.996,0.659285,1.812525,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.73331,1.373946,0.958119,-4.08146,3.845818,307.5,1602.742,1.510254,1.895972,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.08351,0.751345,2.279937,-3.55512,3.647362,300,1678.567,1.441036,1.875118,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.00172,0.189442,1.962511,-3.26078,3.029384,300,1622.072,0.807132,1.833513,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.48564,1.705002,2.068278,-3.80742,3.334006,307.5,1586.457,0.416633,1.734713,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.97817,0.898679,1.625536,-3.66588,4.023969,307.5,1620.365,1.071175,1.744397,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.85791,1.306661,1.052189,-3.66893,3.109625,300,1639.67,1.87178,2.038186,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Changeup,55.998,-1.01368,1.783257,-6.43916,2.90283,277.5,907.4915,0.631013,1.792929,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.77254,-1.18509,2.318511,-4.37178,4.348858,292.5,1777.708,1.391306,2.011374,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.53264,0.746375,0.989108,-3.77133,4.454449,315,1746.715,1.170732,1.904365,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.64447,-0.91387,2.846506,-4.81824,4.425549,292.5,1729.318,0.949357,1.813562,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.76877,-0.94894,1.712218,-3.80416,3.366651,292.5,1726.144,1.158723,1.861405,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,70.0881,1.083698,2.351122,-3.46229,1.586098,270,1589.427,2.055036,2.137306,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.46518,0.695115,2.996083,-4.86445,4.036623,300,1691.401,1.151095,1.804037,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.92588,1.283873,2.056195,-3.87877,4.131943,307.5,1588.094,0.836338,1.755505,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Changeup,54.38001,0.848553,1.968136,-5.66045,5.08078,300,813.6654,1.315601,2.134983,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Changeup,54.96204,0.718752,3.390438,-6.62086,-0.07903,255,1003.681,1.029972,1.763827,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.76044,0.425651,2.813562,-3.84014,3.222131,292.5,1584.494,0.974509,1.814803,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.20155,0.778395,2.828754,-4.26675,3.341729,292.5,1584.457,1.427524,1.949303,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.61713,1.048023,1.332083,-3.15079,2.372509,292.5,1508.537,1.403386,1.774173,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.39385,0.9555,2.286552,-4.1647,3.609929,300,1573.396,1.222261,2.013471,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.2486,1.711264,0.753879,-3.34226,4.347332,322.5,1613.772,1.669418,2.011404,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.59627,0.696534,1.884887,-4.21623,4.206615,300,1633.345,1.784381,2.003787,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.58591,1.195174,1.574561,-3.79282,3.646708,300,1609.22,1.67033,1.992245,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Changeup,54.76533,-0.53302,1.724772,-5.72475,4.129832,292.5,816.4755,1.022691,1.987517,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.05214,0.895497,3.038669,-2.57842,3.132071,300,1615.601,0.93982,1.779298,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.05708,0.926615,1.637587,-3.9911,3.350852,300,1668.243,1.693581,1.97288,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Changeup,55.6514,-0.32752,1.549042,-6.44145,4.563937,292.5,903.637,1.134694,2.220914,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,68.44102,0.739109,1.92083,-3.09422,2.906799,300,1513.13,0.877633,1.816215,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,69.22346,0.264907,2.85265,-4.26227,3.790648,300,1707.282,1.082551,1.88754,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Ali Kilponen,Cutter,67.10215,0.453811,3.32816,-3.77591,4.050362,300,1696.345,1.001742,1.736589,3.0332761734228875,2.3589041095890413,0.2047244094488189,0.09645669291338582
Alissa Humphrey,Rise Ball,61.54110613,-0.624303761,2.833156528,-3.316088448,8.352780518,330,1844.665446,0.705588603,0.857872603,3.4406564152926586,3.076433121019108,0.27801724137931033,0.1336206896551724
Alissa Humphrey,Curve Ball,65.26874301,-1.808579903,1.304396776,-3.737393085,-4.563088195,210,1294.21682,1.985471354,1.094262842,3.4406564152926586,3.076433121019108,0.27801724137931033,0.1336206896551724
Alissa Humphrey,Changeup,46.94113119,0.119367911,2.794743352,-1.950522796,-5.940213429,195,849.2330648,0.668441497,1.597498563,3.4406564152926586,3.076433121019108,0.27801724137931033,0.1336206896551724
Alissa Humphrey,Rise Ball,61.2553296,-1.452497697,2.626194212,-2.182783069,9.150836785,337.5,1807.839779,0.395667657,0.781688609,3.4406564152926586,3.076433121019108,0.27801724137931033,0.1336206896551724
Alissa Humphrey,Rise Ball,61.31571988,0.376031881,1.755714658,-1.074099652,10.12636516,352.5,1632.040695,0.686518983,0.825996725,3.4406564152926586,3.076433121019108,0.27801724137931033,0.1336206896551724
Alissa Humphrey,Rise Ball,60.14810707,1.102264031,2.522632831,-2.912617073,7.819235968,330,1732.14915,0.912400563,0.685856164,3.4406564152926586,3.076433121019108,0.27801724137931033,0.1336206896551724
Alissa Humphrey,Curve Ball,65.61678036,-0.748679648,1.620994708,-3.149798487,-4.725792962,210,1281.40927,1.500018847,1.116750363,3.4406564152926586,3.076433121019108,0.27801724137931033,0.1336206896551724
